ticker,date,title,source,url
ETH-USD,2026-05-22,Has Ethereum (ETH) Reached Peak Pessimism: Or Is More Pain Coming? - CryptoPotato,CryptoPotato,https://news.google.com/rss/articles/CBMikgFBVV95cUxOUl82TDZ6aTNYckxBSW5Ybk1jOUs2SjB6VUt2STE3ejk1WDRfYkxGTnVPUVdpcy1Od0dKOS1ZcE1Ncmk3WTBocGVfTklSZGYwSEU0ZS1PZWFpM3Z0Sl9Dc1NkMmd0d0t2VHB5a1BfVnZhaVRCcmFfVExjc19LUnBnVDJJbk00c1VxbjFtVEFaSGNmZw?oc=5
ETH-USD,2026-05-24,"Will Ethereum Ever Move Past $4,000 Again? - 24/7 Wall St.",24/7 Wall St.,https://news.google.com/rss/articles/CBMiiwFBVV95cUxObDNuSjRJS1JmT3dnMi05TUVUbW52Vmhpcjhzc3dUWTNkYXNWOTFneVlqZHlKYUZveFpWY1VPSnBObHNDYTh0TGdacy04OHZJMnRwaEphWlVMVXVMcHNyMnQ4MkZmZndWNXhlaHVZRmVuVVBPWGxSSkZpcHJsd3QyTFMyVWltbEMyRzRj?oc=5
ETH-USD,2026-05-24,"Will Ethereum Ever Move Past $4,000 Again? - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMilAFBVV95cUxNSjFnNlhZRnJ3MTJ0dWNGQTZXNTNNLV9HaG9vMHZvdnh2c3k3a0VfZ0xRTmhxLS11TW5IcVhmN094bk1sMFI2RWVVcUNPR0daYnNvWXZmV25vNjhiUHotS2pPY1NHNEtIQ2NIZWJxMXotVlZNXzlfME9sa1BzcmhOMndBUTlaQ3NfcFl0VTJLd1hrQzVB?oc=5
ETH-USD,2026-05-25,Should You Forget Ethereum and Buy This Cryptocurrency Instead? - The Motley Fool,The Motley Fool,https://news.google.com/rss/articles/CBMimAFBVV95cUxOUnNMbG5mal9jdmhwZ3VwQlBjWFhhY2xkNTZ2azR4NmRuLWJRTGlnaTlSRWhyUmdKMXBTcVNRQk1nbzd5R1VRMGRvRFpkc2V5am9qdTBvQ2N6ci1kWERUV09uTEtlTDEtbkNjWEU1WjZNNnBhNldQbGMwUVJIa194MTcyUmx1d0Rfd084bTh6WHVUd3BTTzUzVA?oc=5
ETH-USD,2026-05-26,Could Ethereum Lose Its Number 2 Crypto Position by 2030? - 24/7 Wall St.,24/7 Wall St.,https://news.google.com/rss/articles/CBMiogFBVV95cUxQUEk0QWJWb1VEb2xCaUlqVXpTS2pDR0lSa3BsQ3d0OVJVd0ZseU5RTWNXajk3akRkdzh2NGRQMzFmLXd6Y1plMnpyMVp5YWIzazdpV2oyWGlEN3Y0SWZhN3hBNjU1a2NfSjFjSGVqQW1ULWx2clVsZURLdmpjYVBSRHNYUHFVYTk1SVZ1RndoTzZWRFZlTlVlQ0ZnSnJwazJHOWc?oc=5
ETH-USD,2026-05-26,Why Is Ethereum Price Still Dropping? ETH Technical Analysis & Market Outlook - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNdUhlMUxxaEh3ZER6SXBiV0R2MmxGbXZYampZckZzTUtCM08tM0pWb3g0NGpFMjhidlpNR21MSzh0T3JXUUdDM0h4YWVjX3RCN20xYkdxS1BITEZyWW5Rc2Z3S3puTzItMVQ2OGVlM1pELTUzN1QtbHBvajQ0RVVaOVo5ODM5aHM4bzEwWHhrdzRMTVBVQklMWWdueE9CcUtxUkdlY3N2QTdoYm1xNmk1ZUZNQnBxeG5IdTlF?oc=5
ETH-USD,2026-05-26,"Current price of Ethereum for May 26, 2026 - Fortune",Fortune,https://news.google.com/rss/articles/CBMiaEFVX3lxTFA1TUhxbHlFWDhCOEZ1NVFUZWNaaVEwQ29xMktMN3BEeGxNN3BWSVdnV09YSmJVMjRtYjFpWTlObkZfMkEyQ3NEWS05SDF3ZjBzaVlndV9qUlZBS3d0WndieWdBMGpWUUlL?oc=5
ETH-USD,2026-05-26,Cryptos fail to generate momentum continuous confusion – BTC and Ethereum (ETH) Technical Outlook - marketpulse.com,marketpulse.com,https://news.google.com/rss/articles/CBMiggFBVV95cUxPNnY2ZFAyLTFGTVZacEw1YVhwc0RvRW5aWGNMQTV6cFpUblRjRkcxVlBOMlJjcF9KcDREWWFNdTVzcXQ3SnN1d1RIRTBVRFNxcWJvbHFJSVQ3Y05oWEtKTm5zZnd4T1lsSGtoaUZ5SS1YTEY1NG9yZ2diZWhYWU9jNWxR?oc=5
ETH-USD,2026-05-27,Is It Worth Investing in Ethereum (ETH) Right Now? - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMihAFBVV95cUxOS1F0ZTE3YVNRYWlabkx3M2wxYXRmSzhwazE2RmFhTlc0Y0dZWl9zSjJSR0dEVE5ORTNndUhxcnk2b09JaVR2aW9VSXVqNHNxam54NU5xWEZwUU1JX2lyUkMwQ2w5SXg5dDhZb3NOWkJ2RVRVSG02Y0NqWE4zZFhMMEM5RnM?oc=5
ETH-USD,2026-05-27,“ETH Is Money” Played Out: David Hoffman Fully Sold His Ethereum - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMib0FVX3lxTE80MXZzTXhXQU9QZWVVeTJ5dS0tWmtJNGZ2WEVEdU1VUEw0bFZwZk42QmRheHlaWF9pbXZFZDBwSTMzRXN5WmZGWUVCVHduYTZ2dUREM0ZpSng5M01SejFoVDVfaGhWaTM3WnNId1VPTQ?oc=5
ETH-USD,2026-05-27,Is It Worth Investing in Ethereum (ETH) Right Now? - 24/7 Wall St.,24/7 Wall St.,https://news.google.com/rss/articles/CBMilgFBVV95cUxNVFBXZGVTUzM2b1MyUmdvblprSU5UanNMN1l5N1RGX2FYZmotRWZIRUdiQnlzZV9ndEE5aFV0bUlNSlh4TDRWMjJoYjIzbXpJaGdYYW9IX2k4SHNQbkExWjZMT0pCQ0FxTGgwZ2QwWFZta01UdUE0QmZrWjdNS2QwYjdhVHFhcDF0NENsdDUwR3dFUWdOYkE?oc=5
ETH-USD,2026-05-28,"Standard Chartered Says Ethereum Could 20X After ETH’s Brutal Crash Below $2,000 - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMipgFBVV95cUxNdUlCSkkzbW1ubTJiS0lTWWg4US05WmczUDZfRUNka2ljcF9fMTdQX0JvLW5IaVF6VDdwN1huRjBCVjBuVXZSaXFMYTh3bkY0blllWE9hbUFicFBNanNqWUU0bDJKcjJsUjlPVGJ0ZURoZzh1dXZBSHBibHBfRmtaNk4xY0hyMWpHQVlhdWJsTnFBTlR1V2pVQmZyVXc1ek00bDVqUnBB?oc=5
ETH-USD,2026-05-28,"Ethereum (ETH) Drops Below $2,000—Why Standard Chartered Still Expects $40,000 By 2030 - TradingView",TradingView,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNVXZwcHR3VVdvUlg0UDZZUEp4b19ILWpMNXFBT0ItaDA5RV8tZWRtblNJY1I2OVZJZTh2ODhmQjhqLXktYlozaEZfUkhCNE9xMWo0LXpEaEhNTDVOc2tsS0g2SXZ2bHZvTjNrR0poOXVjY0pKM3BoNjRxUGw4eEV2TlRtZ2c5RFR2bGdNTDhiZ2JQYWY0UU14a0oya0xHcHVjNFVFaWZnN0N6NkgyMFlxWGZEdTRhUFpIU3g3eG84a2JXVFY3RDFreDB4SXVpcXB5UlFlcEItMA?oc=5
ETH-USD,2026-05-29,Ethereum Price Analysis: Why Whales Added $2 Billion in ETH While Price Fell 12% - 24/7 Wall St.,24/7 Wall St.,https://news.google.com/rss/articles/CBMivgFBVV95cUxQNy13SEJGdjljYUVxa2R3YnRTalBBRFA2TEhweVF6QWxURTZRdkhwYVJfR0RQdGtQV0hPcEVkbG1YXzZKZkRpT2dTMXZud0M0UGNfZ3d3dXNtQzZ4d0pGTUkwdjlBWURUbDU0a0h1VVhjTE0wNWNmY3lyWFhjR3NGVEVxMHFxVmp5SzIyeXp6YWgzUFd3QTlDak9EeEd4MV8zaVFIVldiNURlNkQ5M2NDWkZuSXBSdTFseG1NcVpR?oc=5
ETH-USD,2026-05-29,"Ethereum Price to $40,000 By 2030, Says Standard Chartered — Is It Likely? - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMilgFBVV95cUxPUFg0RlpFYUl6X1ZWenZ5YnhiQU9lS0VJQU1SME9rNWpMYUpvRUdHMXQ3QkhIMUhrTmZObEpnanBYS1pZVE5XdTBTYjA3NHVRdG05elNCd2paVnJuaDJVdXZKWmcxeXJ4ZWc3ODBkd2hUWU9BekdRTS1BNGM2RVZIZWV1R2NNdnExYkhONmVma0w2MVU5dUE?oc=5
ETH-USD,2026-05-30,"Can Ethereum Still Reach $4,950 Again? - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMilgFBVV95cUxPdmh2d1RVVjhHWXUtNzRVaTNqQVFsMkQ3RnhwMlZPb29Gcm5LVHpWbV8yR2xGSlhlR1FmX1N5b0hPWnJfdVZrWGt3ZUM2WDlncVhOU2x1bmItam9rUDB4T2dkMGE1YlhzeHlqUDFSMFIxaTFsS2NOZTE2QzFUYzhQcHUxN1NZc25oNHp6dFpZZUdnck5Yc1E?oc=5
ETH-USD,2026-05-30,Is It Smarter to Buy Bitcoin (BTC) or Ethereum (ETH) Right Now? - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMingFBVV95cUxPN1E4cThzQ0FnWFN6d1J1b0x5Q0k0RVJOZ09kQm9VQWR2RTdjS2NuSFBNUHhpWUotN3RZNE5vb2g5dUV2NVRUQXNlOGtGLWl5Q2g0LUFqWGJmYXdMU1c4V2pyN25KVDU5Qm00eEFJei1hT1I0OEQzSjRPUm5rbHlNY3Y4VWxCZmhYQ0ZDSlc2b3JQbFoyMXhFazBjQ3BVZw?oc=5
ETH-USD,2026-06-02,"Current price of Ethereum for June 2, 2026 - Fortune",Fortune,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1NTDZ6YmgwdFNBMExlQ2djSjdwbmFhRkpwcGhPaDhTbjFSbkVkX2pIQmEteGhTdG9hY0I1Vmp2N3pvOUVHUTlpeDdobjBKZkYxdV9Pa1F6VDJ1V2V3RURGV21hRnZXSnZl?oc=5
ETH-USD,2026-06-03,Why Ethereum Could Tank Another 25% Before Finding a Bottom: Analysis - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMinAFBVV95cUxQMlF2bFI5WXFUc2NjUVQ4NUh3YUJlLTN5RWR1a29QaGQ2cE4tcXRVQlNHNDN1b3psZi01YVJ0N3R0UXlSRVd4RmxMaENlLW96NWlSci1GTFJzN2Y2ZVlTZVdodmhUVmJ6bmdPZzRMYlozcGhEVUNCbU53N1RsMHVWVGM0WC01Y054cEw0N0ZBT29RN184cWgwYnRnNkY?oc=5
ETH-USD,2026-06-04,"Standard Chartered Cuts Ethereum Target 47% as ETH Slips Below $1,800 - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMipwFBVV95cUxOUFo0VXdjSXpyYmd0b3dDcXJaTTQtd0d0QzA2VEhUMS1tNnJKaFlVbkw1OFBzM2NfOU01ZXVLUDRTSlQ3aW1vcDVBQlFVSXhueGhUa2FLSFFaa3Jrci1ibmU2YUpDN1V2c2x3ZTN6WlpfRC10RHRHM3l2Y0xTWXVJdzRpMFYzN0ZXM0FVU1Bib3JBbmkxekFsVTczWDVaeVdjNFIwckFQcw?oc=5
ETH-USD,2026-06-04,Ethereum (ETH) And Solana (SOL) Poised For Gains After Crypto Bear Market Ends - Crowdfund Insider,Crowdfund Insider,https://news.google.com/rss/articles/CBMiwAFBVV95cUxONlhQVjBoZEQ0N0RfTDNOV0JqcGo3MWFsYUJfYlBFX3ROTWxLdXd0T0ZhMW12bGtUZG1fVFRkUHllczF2cHg4aDlYZUFXVzVraXNkTVZLSFRkaWZrQmtOT2hBcm9RWE0xUEN1V2o5QnFEMEdpMG5TSnluVkhUWXpfblpidWFJOFczWE5QTjdoUndySTJYMnFJWk5KYVppV0c0YlRnUGRLa3dQX2ZYa0hjOWhJU2ZCRGtLUnZ5ME85UE4?oc=5
ETH-USD,2026-06-04,"Ethereum price near $1,780: Will oversold ETH bounce or break lower? - Crypto News",Crypto News,https://news.google.com/rss/articles/CBMijgFBVV95cUxQZTFCYldwak5JRlRzemFKdXZBb1BqYUY0TFk5dWdWS2Z4ZmQ4V3FTWTJnZnBvb0stMWlSLUxGcXhvZzFjUExhT1FKcFAwUG1lNm5pSjYzZ2o1U25qQzd4MUI5OW5CamhuQmNUTGFXamtKWmt0ckp1WF9ucVRjdnJRUnV2Yzhsc0dpRjhibnNB?oc=5
ETH-USD,2026-06-04,"Ethereum Price Prediction Bets Sour as Polymarket Sees $1,500 Risk - Bitcoin Foundation",Bitcoin Foundation,https://news.google.com/rss/articles/CBMirgFBVV95cUxQVnVqa1VOU3F0UGFZc2lCR3lwOEg1T2pHaWp1QnlRQXo4QmU3akd4dVRYVERTbkNtNUdiUU9wRGNBQTloXzNZREozSGY1N2VzUmM1N2t4M3VLd0pEaDJKMnZpcDVGZk4ydWkwN3JYaVpBTVU3MlBYYlpTa3lqeXZmOFg2RF93Y25KMkVFRTRaZFJvYUNRR1VOZmI1amF3dk5ubkM1cnRBWnZvTGtxT1E?oc=5
ETH-USD,2026-06-05,"Bitcoin (BTC) Flash Crashes Below $62K as Ethereum (ETH), XRP, Dogecoin (DOGE) Tumble Amid AI Capital Re-Allocation Strategy - Crowdfund Insider",Crowdfund Insider,https://news.google.com/rss/articles/CBMi9wFBVV95cUxOTHFtTDU2blVkUnZ3czRFczB5TjRrazFNYXk0bUt1SlF0bUZ1LThOVlhmTmdtREtUY2RaNTE3NGZnc3pxZDFldkNDR1pxalpXZWpNOGdwalBNWm9aSzRHSlZFSE5IU0pTeVlKZTVxeUhuLXM0a01CLVZka3YxVlFvbXNGcWFkWUJlQmQ1ZDhTc0JENHRzT1BxaVYyZXJIbVlGaXFOV2h2dVdjajc5VHV6WE1nZFl1Mk5hOWYwY3NncUJhdWVrV0k4RG5IcG5lVk9LWU85UDdfX1YzZEMwRUY5enU5Mm52VXdmYV95aW4wcFlhSC1GWFU0?oc=5
ETH-USD,2026-06-05,ETH Price Hits 2025 Levels as Failed Ethereum Debate Returns - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOVk9wY0tPZ05nS2I5NUdiZG5nMXEzc2RDaE0wRlFtUm9mOGh6Z20tLXpGS0JTNng4bUluNmdRN2hqNmMxTzJXc1NmZVhHckM1a2daUkNPVnlzY3p3R1VNOTZ6RjVjX2pfZGtJUW9pTS0wbVlEX3NFa0tRVEM3VWdQaklFbGpsYWkyWkJqaERnNTVUN1ZLcUg3dTNUS2NkLVptVURnOFVIbi0?oc=5
ETH-USD,2026-06-06,Has Ethereum (ETH) Price Finally Bottomed? Here’s Where It Could Head in June 2026 - Coinpedia,Coinpedia,https://news.google.com/rss/articles/CBMitwFBVV95cUxQaVZrNFhWVGFYbEU1MlZ1c1VLd1VORC1HdzFNWFNUZENiSGxMd2hNdWlSSGtyX0ZIYzlHOW84RFdHV2FtSGZTcU1OMDk1Zy1QbXRCYTBnazhIYUVxTWtZaUlvNV9jdExDMWdCN3RsdlV1dDZxdTdzQzlZeVFlU0I3TjdULU1pUTl1WHNFS0J3Nzdqa05JVEJXekREQW1QaU43aDI5UkJLY0V3aDMtTUp0NnZnNjVEenPSAbwBQVVfeXFMTzlieU5KcnJaNHBKdHZVdmxCeGllTUpET01ZbUN5VjF1TVVnQTdfaGZaVUJDRGdoTUlJZ3MyQXhTYU9sSnp5Q1RsSXI4NzI3M3QydkRWUDBpdmoxODZYRXR6dDhfdDFqZVRyMndTeFNTMmh3aUtDT0cwbzNmbm9ZdmY2aTJfNTVRdV9LLTJYVDJjY2VaN1IwT1BjcTgyN3lwRWEta0pOWGU2U2lGeWVwaHFtOWNfT3VoM05lX0M?oc=5
ETH-USD,2026-06-07,"'Cancerous' Altcoins And A Struggling Ethereum Could Drag Bitcoin To $38,000, Gary Cardone Warns - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMirgFBVV95cUxNNDNQcWttbldDcHFMank4VkthS3phc0FNSTlMSU9pRXJkMTZ1SWpGaDhYRkUwbDdlWmJzTkNTay13ajk2bUFBRm44VXVLdWtpY0xVcTVRQkoyRnIwZ3o3OXlVVEFjb1BTUzc0RGsyZXBSdnQ5dWQtYzN5bERCTE5QRFRHZGlLOUJSS0g0V2NKaHVFQmlEM2pKeFJtZ1RmX09NVW5DUTh1dzkxdWhndEE?oc=5
ETH-USD,2026-06-09,Ethereum (ETH) Plummets 30% in a Month: Is That the Perfect ‘Buy-the-Dip’ Moment? - CryptoPotato,CryptoPotato,https://news.google.com/rss/articles/CBMiogFBVV95cUxNV21Ncm9ZTmxoaHVELW9xbThRd18xRGJZVDV6Vi1NZ3dnNFNDU3FWNWc3dXJQdU92VXNJSldxTVVCcGZrNWJJN2NfYzdRVWI2NHhGME1wOXJiS2FiT3BsOEI1dnM5QzhFQ1I4Vk5YZU5MNnl6VGdtMTJldFI4T3BRenpXOHNiQmk1dXQ0UVdwcUZSQlpOcmZLbGRvcUJ5LWlwekE?oc=5
ETH-USD,2026-06-10,"Current price of Ethereum for June 10, 2026 - Fortune",Fortune,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBxdHYxRU03WGhhejNpZ3NGemFaNld5WUtieEdVaDF3VnNBdDBUdTVjeU53Zmg4dkhhUE1VaDdWV1p3QzZHZWZsTlR0UW1zYjgweG9QOVYyM3JhZXVRQkEtd3gtdENlOHpM?oc=5
ETH-USD,2026-06-11,Ethereum Brings Back Privacy With pERC‑20 as Tom Lee’s Bitmine Buys 125K ETH in Three Days - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMibkFVX3lxTFBNdDhyQlJvRUJzMnMzblFuY2xWMlpmN05VaU0wLTlQVUd3STdDSUVET0puV2hnOVJPeXVpQ3hPY0ZvX1NPY2FYX19lSWdHQ1dTQXhlNzBIUWpMRDk0S1hkNjlZT1ZXTkdxbzBLUm9n?oc=5
ETH-USD,2026-06-13,Why I'd Buy Ethereum Over Bitcoin Right Now - The Motley Fool,The Motley Fool,https://news.google.com/rss/articles/CBMijgFBVV95cUxNZjJlc3VWRHYzeFloTkUwWG9ZR24zVjctU3pja3c5OGRtSmQtdjhHeFJBUW5oZVdfR1hYWXBIdFlIdEhaZ25odnpuMmJEazNWWjNDRDFNRU1xYXNBdENXcGlJazdOWDJCb01ZelJqNlBiMURuWUk1MU1XS05sWGxHbHh4YkhtY081WloyMGNn?oc=5
ETH-USD,2026-06-17,Ethereum price crashes 66% from peak: Is now the time to buy ETH? - Crypto News,Crypto News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQTFFRSDFWT2lPWEpxZmg1YVFTUThhWnd0YmJ3cUhCSG9FTmh4dElFSl8wTFRXZEJCd3A4bkJIaXVjNlVlSGIwWXFtb3JPaV9nWTlGSGlTYnBxSUdSNjRNbW05UFo3M3dxUlpDRGhkbjB5TkRIVmFMMXF6LWl4T0lKd1ROdEJRY1dneUI0?oc=5
ETH-USD,2026-06-19,Bitcoin (BTC) or Ethereum (ETH): Which Will Bottom First? - CryptoPotato,CryptoPotato,https://news.google.com/rss/articles/CBMigwFBVV95cUxOTFBWMEtZUkU3YVNoWTBvVWUwZk5fb1RSZ29JWmhVQ0E0Y2VRVENiUV9JYjNOSWxyeU9Qd2pkbkdDYUFxTk9GRmh2M1p1UUVDSmZNM04xRnVSZDd2YmFTNGlocG5BRzRCc19jTHJNM016cl8yYlV2TTJBUVcxN29KcFQyUQ?oc=5
ETH-USD,2026-06-21,Is Ethereum a Buy After Falling 63% From Its All-Time High? - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMimAFBVV95cUxOUUFhd0ktZjcyRzJYUXh4TDI5akljV0JYWmg1TGxXSkgxbi1UeDlvZzcwenBTVkRjTlB1Mlg5dWk5Q2NTTTN3VEI2aDdkaTd6LUxoNHhmbUZ4UXg1V3BLN0dBQkNLX0FLYS1qdEl0bVdSUkZQXzA0MDZIdXNLNEpBZjV2S0QtM1BtZmIxV3lsdTBHdEpoMmRBSw?oc=5
ETH-USD,2026-06-22,"Bitmine Adds $90M in ETH — Tom Lee Sees ""Crypto Spring"" - Bitcoin Foundation",Bitcoin Foundation,https://news.google.com/rss/articles/CBMigwFBVV95cUxNVXA1LVJHYXBOUDJoVTgyWmU5UFBNN1plRW5QcGdRMnBVdDltbHFnQzNROVlqc1lXaWN1ckxWR0tBYXF0V0VXZWRISnl0cG9QcW1lM3ROelJ1YUtmM3ptak81Q0xZcWxxWDhwd3JldTB3RG5KZERoNHhqbExyZGxpWW9DSQ?oc=5
ETH-USD,2026-06-23,"Current price of Ethereum for June 23, 2026 - Fortune",Fortune,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1xYUtIbWxaSDktME5wUHpWOEViVkVINWkwc2tCZklUUDBxeVltVHM0M0o5alpscnpFMW1BRnhnRGsyOHpQa3V2MlI3RjRDV21BS2RIWWhETlQtTHRwc0c3YURQZXAtTy16?oc=5
ETH-USD,2026-06-24,Upheaval at the Ethereum Foundation has some of crypto’s biggest names feeling bullish - CoinDesk,CoinDesk,https://news.google.com/rss/articles/CBMixgFBVV95cUxOMXVhNWduYi1jR3RyUHlySk1OelZwNXV6YUd3RzVkLVNpeUhXTjktR0I1bWZPWTBfWjdNN0lOSHJlN3NIdDV1eWlzaE9QdFRXY2FqaEE1QWU4QjRMRnJYaXhqTHBreDNjaS1xV09iVFhuV2tKSGQxMHJMbEZrT25FZkJ0ejlzZFAwMWhoQVAtWVJjbEtRdERBMnJNT3lUaElOU3dpT1ZOVVVYRW9mX1NTYl9UeGxUY2RwN2l3NWxTbTl0Smt4Y2c?oc=5
ETH-USD,2026-06-24,"Current price of Ethereum for June 24, 2026 - Fortune",Fortune,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1pcDg1aGRzQ1ZCZUNfWUMxXzJDa2hvWWFTWE12c0tjazRKbEpBRlhzeW40ZEl0ZWlQbElJc1ktVnMyNHhvcjF1aUowdTI3bHBvanJHczFFZF9uRXc5VW5acHRLc09IT05T?oc=5
ETH-USD,2026-06-26,Ethereum Risks Another Selloff Below Key Support - Seeking Alpha,Seeking Alpha,https://news.google.com/rss/articles/CBMikwFBVV95cUxON2RxdEdHN3BUOUFxeDBZa0VRenJTdVZ3RHMyLU5jZEhjRFZkUDBQVFI5TGYwc0VQVTBjQ25YM1AyXzFZWlJjY2syWWF6TG1UN2hSR0F6YXRBdVl4a1BQQW9GODYwOHBtRDZ6blBtNllad2VFZkdDM2RBSjc4SjVjQVBIa2dIZlJKNll1d0N3NXVqNk0?oc=5
ETH-USD,2026-06-30,BitMine’s Tom Lee Explains Why ETH Price Is Falling — But Continues Buying Ethereum - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMihgFBVV95cUxPbHhOcEszMy1CQ0g1M3Z5QWFsa2U3OW9VNkE0SGtlYUYzWUxBTUVodVlPTjFwR3VSRDk4WlpfcnZnVG1IZTZoSzNITDhOM29kMkRlR0tDQUlXZXhNd2pNMS1KUmZ6UkxqSVptd2FxazMxTGkwWUFNQ2lBVjJEbTRzb1pKRnM3dw?oc=5
ETH-USD,2026-06-30,What to Expect From Ethereum (ETH) in July 2026 - Yahoo Finance,Yahoo Finance,https://news.google.com/rss/articles/CBMimgFBVV95cUxPUk1LM0VKWHFPSXVQZ1p1YUFtM1kzNjljRHk3UUFhUERlcWVtT3ZkY1dCN2lPa2JYWkF4QWRlMi1peHd6UWlHRHk2aTdKWkhod0ZQbjZGTWU0T1ZYLVZZbW1EWVVoaXlaMkZHNmsyVnBpMDJjajBZbkZqQmdVVlBaVFpmOEpEX096a3EyMmp5RUNOWWppUmdfTnVn?oc=5
ETH-USD,2026-07-06,Ethereum developers embrace Vitalik Buterin's long-term vision but urge quicker execution - CoinDesk,CoinDesk,https://news.google.com/rss/articles/CBMiygFBVV95cUxQbUZOTF9DOFFtMmJnTmNGek1kZG1tYTV6bEtSbDJQS0NTZElkRURTNUtOYnUwRTlZejBEMUZZdUxhdHl4aXcxTl84UDc3YWwwU0xfVkJfUEpsaTY4aEJUZVpqSDl2bFZqVTlrZUZIZ0Mza3lOb3h4a0ZwcnFmekFYZ0F5bGJVUmlsbGdTOG52dGlXM2paYVBjWEh3QXpMM1I5UzJFWlBqWGlvODNyMzF6R1VWQklUVzJUTmkyRkQ0R2hXR05nbU5ScTNn?oc=5
ETH-USD,2026-07-07,"Current price of Ethereum for July 7, 2026 - Fortune",Fortune,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9TWnEzQWpmci0xeTlZOHlHQ2hwYTJCNEhqWlFyOGNERWRubW5xTkdYN2FaZmRBVldvOWZNeW9tUDJ1X3YtV3FkQmdLWUNGQUE4X3FDSnZMMDhRZU5OejJtb1hRTmNqeUVz?oc=5
ETH-USD,2026-07-14,Ethereum Foundation spinout EthSystems targets banks with blockchain privacy technology - CoinDesk,CoinDesk,https://news.google.com/rss/articles/CBMixwFBVV95cUxOSW10V2ZUYXJjU2RkOGJoUzBZa0tMUUNKT2RZUFN1UWNka0g5U1dzR2syRnFkZ1kzSEt2UjBUYkpaTzFUQWlpdXhmSmR1TnBNSVhwRExYdjVoRUE1VnZUSTY1bHB4NFVfcjI5T3FHMVpKaFp0NHdFV0NLTk1oQktkLVlhSVd0VFNmSEhTUHh2MGhLUGdFSlE1bnduY3pBNXVnMzhmSGpwR1J4bjMtMW9WNEZwNm9kanRRaHh6Vkw3OVJ5eWdPWVdN?oc=5
ETH-USD,2026-07-15,Ethereum (ETH) news): A timeline of the Ethereum Foundation's ongoing shakeup - CoinDesk,CoinDesk,https://news.google.com/rss/articles/CBMinAFBVV95cUxNczNKM3lSaUhhNXF6U3pkNjNuc1hMRFNxVWEyYm56dF83NDl4QjNwNXJYRF9ya1lxUmZVSGJjejNaN3ZLbVhxc1hGR09MZ2pYRVhvMm9TV1lOUDlPZVpQVEJSUTZ0WF9taVVrMklPT1RKMl9pTUdzSnZEWGtoTnhtQmtEeS1kVUwtcG1HSlhKa3owMmpVMmRVblZhdWM?oc=5
ETH-USD,2026-07-15,"Tom Lee Says Ethereum Has Broken Out Against Bitcoin — Bulls Predict $5,000 Surge in 10 Days - Yahoo Finance",Yahoo Finance,https://news.google.com/rss/articles/CBMimAFBVV95cUxNUi1udjBxZ3VpQzdSRjBKdWl4eHBGMWtvSi1jQ3h2M21QLXNkMkhuOUE1dlBSMkpreEJaa3JXRExVdWZFbUNNZmwxb0tIVzYtWXdJdnQ5LVlUUzZZYmJ3STVDQXYtbXdaS3hzaWQ2b1N4eFJPYnNETm15VEtnaVA2cU9YQUU2VTUtWWhpd2cxdW9DejF0Q1Z1Tg?oc=5
ETH-USD,2026-07-16,Arthur Hayes Buys $3.7 Million in Ethereum (ETH) After June Loss - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMib0FVX3lxTFBqV0Q1STZfLXJhS1l5SDFHRG4tdm0tTktibnNEODYwUnllVktGZC1UU2t4TkZSSklSaG9QUU9xMkdVZTE2TDBkOTBpRTAwVDBNRkJOMTBMNXpaekNCc2F2emV3TTlNWjlQU1M4VFpyQQ?oc=5
ETH-USD,2026-07-16,Social Media Buzz for Bitcoin and Ethereum Drops to 2020 Lows - Bitcoin Foundation,Bitcoin Foundation,https://news.google.com/rss/articles/CBMia0FVX3lxTE1QUVlVVjkyXzlHSnhVc094S19SSlpoYmFqS3hNNXdmUFZpd2NHTlJMbzgyU3J0RDg3Q3NFTGJrWUdRNTFKMW50c3ZEQVhVRE9ieS1ra2ZRSjY3OVRZZTFURERnS3NRY3pQcHQw?oc=5
